item,itemLabel,dplace,dplaceLabel,dgeo,dmanner,dmannerLabel,dcause,dcauseLabel,burial,burialLabel,burialgeo
http://www.wikidata.org/entity/Q382059,"Белобородов, Афанасий Павлантьевич",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q772090,Истринский район,Point(36.86666667 55.91666667)
http://www.wikidata.org/entity/Q447367,Нодар Владимирович Думбадзе,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q333411,Илья Григорьевич Чавчавадзе,http://www.wikidata.org/entity/Q2914976,Цицамури,Point(44.7325 41.860833333),http://www.wikidata.org/entity/Q149086,гомицид,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q297758,"Саррот, Натали",http://www.wikidata.org/entity/Q90,Париж,Point(2.351388888 48.856944444),,,,,http://www.wikidata.org/entity/Q830700,Шеранс,Point(1.676388888 49.089166666)
http://www.wikidata.org/entity/Q202537,Аркадий Петрович Гайдар,http://www.wikidata.org/entity/Q2216348,Каневский район,Point(31.563888888 49.788055555),,,,,http://www.wikidata.org/entity/Q925340,Канев,Point(31.455833333 49.744722222)
http://www.wikidata.org/entity/Q255253,Мария Константиновна Башкирцева,http://www.wikidata.org/entity/Q90,Париж,Point(2.351388888 48.856944444),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12204,туберкулёз,http://www.wikidata.org/entity/Q1092107,кладбище Пасси,Point(2.285277777 48.8625)
http://www.wikidata.org/entity/Q313618,Отто Вильгельмович Куусинен,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12078,злокачественная опухоль,http://www.wikidata.org/entity/Q1130019,Некрополь у Кремлёвской стены,Point(37.619638888 55.753527777)
http://www.wikidata.org/entity/Q560238,Николай Мелитонович Бараташвили,http://www.wikidata.org/entity/Q131290,Гянджа,Point(46.360555555 40.682777777),,,http://www.wikidata.org/entity/Q12156,малярия,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q91137,"Степун, Фёдор Августович",http://www.wikidata.org/entity/Q1726,Мюнхен,Point(11.5755 48.137194444),,,,,http://www.wikidata.org/entity/Q1030655,Нордфридхоф,Point(11.6028 48.175)
http://www.wikidata.org/entity/Q313832,Константин Константинович,http://www.wikidata.org/entity/Q177888,Павловск,Point(30.433333333 59.683333333),,,,,http://www.wikidata.org/entity/Q736587,Петропавловский собор,Point(30.316666666 59.950277777)
http://www.wikidata.org/entity/Q2786813,"Парщиков, Алексей Максимович",http://www.wikidata.org/entity/Q365,Кёльн,Point(6.957777777 50.942222222),,,,,http://www.wikidata.org/entity/Q883970,Мелатен,Point(6.919166944 50.939443888)
http://www.wikidata.org/entity/Q2081402,"Киачели, Лео",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q2028040,Иоанн Георгиевич Багратиони,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q946428,Александро-Невская лавра,Point(30.388518 59.921084)
http://www.wikidata.org/entity/Q3386580,Пётр Петрович Грузинский,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1152972,Светицховели,Point(44.72105 41.84228)
http://www.wikidata.org/entity/Q2669078,"Леонидзе, Георгий Николаевич",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q1969058,Василий Иосифович Гурко,http://www.wikidata.org/entity/Q220,Рим,Point(12.482777777 41.893055555),,,,,http://www.wikidata.org/entity/Q1187723,Римское некатолическое кладбище,Point(12.479944444 41.876397222)
http://www.wikidata.org/entity/Q1886485,Пётр Львович Вайль,http://www.wikidata.org/entity/Q1085,Прага,Point(14.416666666 50.083333333),,,http://www.wikidata.org/entity/Q389735,сердечно-сосудистые заболевания,http://www.wikidata.org/entity/Q844263,Сан-Микеле,Point(12.347222222 45.446944444)
http://www.wikidata.org/entity/Q966249,Сергей Яковлевич Эфрон,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,http://www.wikidata.org/entity/Q216169,расстрел командой,http://www.wikidata.org/entity/Q1018007,Бутовский полигон,Point(37.594166666 55.533333333)
http://www.wikidata.org/entity/Q1956360,Нариман Кербалаи Наджаф оглы Нариманов,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q1130019,Некрополь у Кремлёвской стены,Point(37.619638888 55.753527777)
http://www.wikidata.org/entity/Q2474466,"Гогебашвили, Яков Семёнович",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q2563340,"Мачавариани, Мухран Иванович",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q1152362,Лев Львович Толстой,http://www.wikidata.org/entity/Q25411,Хельсингборг,Point(12.720996359 56.042411686),,,,,http://www.wikidata.org/entity/Q749556,Ясная Поляна,Point(37.526385 54.075127)
http://www.wikidata.org/entity/Q2473030,Андрей Константинович Нартов,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q946428,Александро-Невская лавра,Point(30.388518 59.921084)
http://www.wikidata.org/entity/Q1822024,Лев Захарович Мехлис,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,http://www.wikidata.org/entity/Q181754,сердечная недостаточность,http://www.wikidata.org/entity/Q1130019,Некрополь у Кремлёвской стены,Point(37.619638888 55.753527777)
http://www.wikidata.org/entity/Q2478939,"Клдиашвили, Давид Самсонович",http://www.wikidata.org/entity/Q12864640,Зеда-Симонети,Point(42.920833 42.231944),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q2497081,"Чиковани, Симон Иванович",http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q983226,Отар Чиладзе,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q731673,"Кипиани, Дмитрий Иванович",http://www.wikidata.org/entity/Q5206,Ставрополь,Point(41.983333333 45.05),,,,,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q777090,Евгений Васильевич Богданович,http://www.wikidata.org/entity/Q128499,Ялта,Point(34.155277777 44.499444444),,,,,http://www.wikidata.org/entity/Q946428,Александро-Невская лавра,Point(30.388518 59.921084)
http://www.wikidata.org/entity/Q1355484,"Залеский, Юзеф Богдан",http://www.wikidata.org/entity/Q491492,Вильпрё,Point(2.002222222 48.83),,,,,http://www.wikidata.org/entity/Q746647,кладбище Монмартр,Point(2.330277777 48.887777777)
http://www.wikidata.org/entity/Q2571430,"Сеспель, Мишши",http://www.wikidata.org/entity/Q1019815,Остёр,Point(30.881111111 50.948611111),http://www.wikidata.org/entity/Q10737,самоубийство,,,http://www.wikidata.org/entity/Q1019815,Остёр,Point(30.881111111 50.948611111)
http://www.wikidata.org/entity/Q560238,Николай Мелитонович Бараташвили,http://www.wikidata.org/entity/Q131290,Гянджа,Point(46.360555555 40.682777777),,,http://www.wikidata.org/entity/Q12156,малярия,http://www.wikidata.org/entity/Q131290,Гянджа,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q1976769,Александр Сергеевич Щербаков,http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),http://www.wikidata.org/entity/Q3739104,ненасильственная смерть,http://www.wikidata.org/entity/Q12152,инфаркт миокарда,http://www.wikidata.org/entity/Q1130019,Некрополь у Кремлёвской стены,Point(37.619638888 55.753527777)
http://www.wikidata.org/entity/Q1048743,"Мырзалиев, Кадыр Гинаятович",http://www.wikidata.org/entity/Q35493,Алма-Ата,Point(76.9 43.25),,,,,http://www.wikidata.org/entity/Q994694,Национальный пантеон Венесуэлы,Point(-66.9126 10.5129)
http://www.wikidata.org/entity/Q1715077,"Дзеконьский, Юзеф Богдан",http://www.wikidata.org/entity/Q90,Париж,Point(2.351388888 48.856944444),,,http://www.wikidata.org/entity/Q12204,туберкулёз,http://www.wikidata.org/entity/Q746647,кладбище Монмартр,Point(2.330277777 48.887777777)
http://www.wikidata.org/entity/Q3646283,Анна Павловна Каландадзе,http://www.wikidata.org/entity/Q994,Тбилиси,Point(44.7925 41.7225),,,http://www.wikidata.org/entity/Q3010352,цереброваскулярные болезни,http://www.wikidata.org/entity/Q1195746,Мтацминда,Point(44.788888888 41.695833333)
http://www.wikidata.org/entity/Q960521,"Стучка, Пётр Иванович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1130019,Некрополь у Кремлёвской стены,Point(37.619638888 55.753527777)
http://www.wikidata.org/entity/Q1360589,Георгий Лаховский,http://www.wikidata.org/entity/Q18419,Бруклин,Point(-73.990277777 40.692777777),http://www.wikidata.org/entity/Q171558,авария,http://www.wikidata.org/entity/Q9637047,переезд,http://www.wikidata.org/entity/Q1092107,кладбище Пасси,Point(2.285277777 48.8625)
http://www.wikidata.org/entity/Q1962542,Николай Фёдорович Щербина,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q946428,Александро-Невская лавра,Point(30.388518 59.921084)
http://www.wikidata.org/entity/Q3315385,Сергей Абрамович Ауслендер,http://www.wikidata.org/entity/Q1018007,Бутовский полигон,Point(37.594166666 55.533333333),http://www.wikidata.org/entity/Q855919,насильственная смерть,,,http://www.wikidata.org/entity/Q1018007,Бутовский полигон,Point(37.594166666 55.533333333)
